Date,Obs,ID,FIACode,treatment,HHMMSS,FTime,EBal?,Photo,Cond,WUE,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,CsMchSD,HsMchSD,CrMchSD,HrMchSD,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
8/16/2021,38,7_7,CADE,open,10:36:10,1664.999963,0,14.94331269,0.286070948,52.23638679,255.5463749,3.050607409,1.096407427,27.19556999,6,1.420000017,1,2.840000033,27.05147934,27.19556999,27.0371685,400.1221619,351.9628601,17.22934341,26.16181755,46.30291367,70.30844879,199.5503998,2000.248779,487.6486206,96.47916412,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332584,0.003050607,300.34557,300.2014793,320.0397975,2.083493943,3.620477717,37.52600626,11.36418871,27.12352467,3.605208541,0.259892212,2.524070289,1.081138252,0.164597877,24.65490064,0.726060627,71.58286964,344.8595249,0.031017998
8/16/2021,39,7_7,CADE,open,10:36:11,1665.999963,0,14.93290196,0.286736958,52.07874863,255.8411746,3.053509428,1.095131969,27.19345474,6,1.420000017,1,2.840000033,27.05212593,27.19345474,27.03775215,400.1264648,351.9967651,17.22981262,26.17039299,46.30239868,70.32879639,199.557373,2000.197266,563.0827637,96.47912598,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332595622,0.003053509,300.3434547,300.2021259,320.0315553,2.08232117,3.620028611,37.52136614,11.35097315,27.12279034,3.605053198,0.260441787,2.524896642,1.080156556,0.16495059,24.68333292,0.726828198,71.61839514,344.8983787,0.031008278
8/16/2021,40,7_7,CADE,open,10:36:12,1666.999963,0,14.91988311,0.287518536,51.89189997,256.1196047,3.057557669,1.09387196,27.19263458,6,1.420000017,1,2.840000033,27.05283356,27.19263458,27.03864479,400.0562744,351.9656067,17.23001862,26.18162537,46.30106735,70.35611725,199.5735016,2000.134888,587.8343506,96.4792099,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332622503,0.003057558,300.3426346,300.2028336,320.0215749,2.0803889,3.619854489,37.51952875,11.33790338,27.12273407,3.605041296,0.261086428,2.525982529,1.079058767,0.165364341,24.7102171,0.727683614,71.6566334,344.8734088,0.03100003
8/16/2021,41,8_8,BELE,0,10:38:42,1815.999959,0,7.426356734,0.145185242,51.15090647,282.4832015,1.973254235,1.336419352,27.13206863,6,1.420000017,1,2.840000033,27.11301231,27.13206863,27.05659676,399.9284973,375.3730774,17.73974991,23.53299713,47.50593185,63.01987839,199.5583038,2000.834106,215.6006317,96.485672,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332597173,0.001973254,300.2820686,300.2630123,320.1334499,2.639802872,3.607016394,37.38395888,13.85096174,27.12254047,3.605000343,0.138124121,2.270597042,1.334403301,0.086935368,27.25558152,0.752539856,63.64406814,371.8429431,0.012710838
8/16/2021,42,8_8,BELE,0,10:38:42,1816.999959,0,7.413739136,0.145204771,51.05713183,282.6435143,1.974233604,1.336898974,27.13581276,6,1.420000017,1,2.840000033,27.11289215,27.13581276,27.05721855,399.8998413,375.3819275,17.74038887,23.53631973,47.50781631,63.02901077,199.5642242,2000.755859,241.936264,96.48534393,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.33260704,0.001974234,300.2858128,300.2628922,320.1209303,2.638647284,3.607808878,37.3922995,13.85597977,27.12435246,3.605383662,0.138141797,2.270909904,1.334473758,0.086946572,27.27095668,0.752949179,63.63902842,371.857791,0.012687731
8/16/2021,43,8_8,BELE,0,10:38:43,1817.999959,0,7.4171972,0.14519379,51.08481017,282.5850323,1.973805472,1.336753437,27.13510132,6,1.420000017,1,2.840000033,27.114748,27.13510132,27.05768585,399.8941956,375.3674927,17.74102974,23.53546333,47.50598145,63.02200317,199.5726776,2000.708374,255.6827545,96.48863983,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332621129,0.001973805,300.2851013,300.264748,320.1133327,2.639117143,3.607658282,37.38946148,13.85399815,27.12492466,3.605504717,0.138131857,2.270904845,1.334599873,0.086940272,27.2662454,0.752822335,63.64140457,371.8417124,0.012694672
8/16/2021,44,8_8,BELE,0,10:38:44,1818.999959,0,7.421498242,0.144959967,51.19688143,282.3794544,1.971708328,1.337381604,27.13634682,6,1.420000017,1,2.840000033,27.1145134,27.13634682,27.0583477,399.8809204,375.3442993,17.74353027,23.53170967,47.51327896,63.01276016,199.5768127,2000.643311,261.8346252,96.48854065,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332628021,0.001971708,300.2863468,300.2645134,320.1029225,2.639847351,3.607921929,37.39223233,13.86052266,27.12543011,3.605611653,0.137920211,2.270540325,1.335071328,0.086806125,27.24638146,0.752321149,63.62414629,371.8164745,0.01269945
8/16/2021,45,8_8,BELE,0,10:38:45,1819.999959,0,7.42899522,0.145039555,51.2204772,282.3390825,1.973774452,1.338076761,27.14105034,6,1.420000017,1,2.840000033,27.11485291,27.14105034,27.05905533,399.9101868,375.3487854,17.74059296,23.53479195,47.50453568,63.01984024,199.5777588,2000.599365,251.7752686,96.48867798,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332629598,0.001973774,300.2910503,300.2648529,320.0958913,2.638141269,3.608917722,37.40249942,13.86770747,27.12795162,3.60614516,0.137992254,2.270840961,1.335304199,0.086851788,27.24252481,0.752204599,63.61600038,371.8173969,0.01271062
8/16/2021,46,6_1,QURU,0,10:42:41,2055.499954,0,17.20227512,0.456666523,37.66922744,271.5228265,3.608163674,0.85574205,27.20298195,6,1.420000017,1,2.840000033,27.4186039,27.20298195,27.34771919,399.9820862,344.5219421,18.12928009,28.66703415,47.69323349,75.41521454,199.5526733,2000.335693,641.0431519,96.49794006,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332587789,0.003608164,300.3529819,300.5686039,320.0537038,1.85256876,3.622051793,37.53501671,8.867982563,27.31079292,3.645015222,0.393407377,2.766309743,0.878705479,0.250875235,26.20139343,0.788114756,78.95008047,336.3448044,0.040378831
8/16/2021,47,6_1,QURU,0,10:42:41,2055.499954,0,17.20227512,0.456666523,37.66922744,271.5228265,3.608163674,0.85574205,27.20298195,6,1.420000017,1,2.840000033,27.4186039,27.20298195,27.34771919,399.9820862,344.5219421,18.12928009,28.66703415,47.69323349,75.41521454,199.5526733,2000.335693,641.0431519,96.49794006,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332587789,0.003608164,300.3529819,300.5686039,320.0537038,1.85256876,3.622051793,37.53501671,8.867982563,27.31079292,3.645015222,0.393407377,2.766309743,0.878705479,0.250875235,26.20139343,0.788114756,78.95008047,336.3448044,0.040378831
8/16/2021,48,6_1,QURU,0,10:42:42,2056.499954,0,17.205265,0.457826757,37.5802959,271.6530135,3.611767278,0.854722841,27.20395851,6,1.420000017,1,2.840000033,27.42211151,27.20395851,27.34922028,399.9789124,344.5066528,18.13159752,28.67965508,47.68968582,75.4331665,199.5542603,2000.384155,583.2807007,96.49824524,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332590434,0.003611767,300.3539585,300.5721115,320.0614577,1.851189035,3.62225923,37.53704765,8.857392577,27.31303501,3.645494126,0.394268131,2.767536389,0.877957738,0.251435314,26.21403912,0.788527627,78.9835927,336.3280939,0.040404999
8/16/2021,49,6_1,QURU,0,10:42:43,2056.999954,0,17.21071451,0.457914973,37.58495687,271.6217948,3.614255524,0.855163751,27.20906448,6,1.420000017,1,2.840000033,27.42334175,27.20906448,27.34996033,399.9808044,344.4874573,18.13056946,28.68626595,47.68365097,75.44528198,199.5458679,2000.359009,552.8088379,96.49845123,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332576447,0.003614256,300.3590645,300.5733418,320.0574343,1.849374711,3.623343986,37.5482087,8.861942756,27.31620312,3.646170919,0.394333552,2.768180235,0.877990684,0.251477884,26.21108252,0.788480942,78.97941561,336.3063079,0.040418278
8/16/2021,50,6_1,QURU,0,10:42:44,2058.999954,0,17.22199084,0.460134827,37.42814025,271.7581492,3.620152086,0.852999672,27.20630074,6,1.420000017,1,2.840000033,27.42432785,27.20630074,27.35112953,399.8956909,344.3668823,18.13035774,28.70248222,47.68054581,75.48389435,199.5575104,2000.344482,539.3831787,96.49887085,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332595851,0.003620152,300.3563007,300.5743279,320.05511,1.846904428,3.622756797,37.54196049,8.839478267,27.31531429,3.645981031,0.395978643,2.769757125,0.876223906,0.252548464,26.22435454,0.789152974,79.04320996,336.1803727,0.040492591
8/16/2021,51,7_1,CADE,edge,10:45:59,2253.49995,0,14.23549098,0.326020523,43.6644014,271.6783343,3.285607297,1.048086727,27.71823692,6,1.420000017,1,2.840000033,27.68987083,27.71823692,27.58653641,400.2516174,353.9483032,18.21800423,27.82299042,47.17227554,72.0426712,199.5333557,2001.367676,1510.472656,96.4980545,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332555593,0.003285607,300.8682369,300.8398708,320.218821,1.981972092,3.732951173,38.68421174,10.86122132,27.70405388,3.729859325,0.292448605,2.684864446,1.044994879,0.185526662,26.21643071,0.767565014,73.9482463,347.1814326,0.030321022
8/16/2021,52,7_1,CADE,edge,10:45:59,2253.99995,0,14.21956084,0.326098975,43.60504611,271.7667912,3.28604806,1.048001242,27.71840858,6,1.420000017,1,2.840000033,27.69028473,27.71840858,27.58744812,400.1924438,353.9342957,18.21747589,27.82423782,47.16981125,72.0442276,199.5229797,2001.384644,1511.106567,96.49814606,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.3325383,0.003286048,300.8684086,300.8402847,320.2215358,1.981814419,3.732988608,38.68456297,10.86032515,27.70434666,3.729923126,0.29251173,2.684987365,1.044935761,0.18556731,26.22499151,0.767845316,73.95125631,347.1749974,0.030288886
8/16/2021,53,7_1,CADE,edge,10:46:00,2254.49995,0,14.21873762,0.326217648,43.58665973,271.7821383,3.286290349,1.04773879,27.71715546,6,1.420000017,1,2.840000033,27.69106865,27.71715546,27.58816719,400.1734619,353.918396,18.21678352,27.82410812,47.16588211,72.04064178,199.5260315,2001.43457,1511.196899,96.49820709,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332543386,0.00328629,300.8671555,300.8410686,320.2295241,1.982057915,3.732715338,38.68170664,10.85759852,27.70411205,3.729872002,0.292607213,2.684976548,1.044895454,0.185628794,26.22648907,0.767923175,73.95688957,347.1594891,0.030290793
8/16/2021,54,7_1,CADE,edge,10:46:01,2255.49995,0,14.29952269,0.325854835,43.8831073,271.2667635,3.286351327,1.04879901,27.72257805,6,1.420000017,1,2.840000033,27.69259834,27.72257805,27.590065,400.4138489,353.91745,18.21818352,27.82533264,47.16537094,72.03749084,199.5331268,2001.496704,1511.728394,96.49835968,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332555211,0.003286351,300.872578,300.8425983,320.2394655,1.981608282,3.733897968,38.69390091,10.86856827,27.7075882,3.730629583,0.292315277,2.685098957,1.045530625,0.185440809,26.17679771,0.766469027,73.93562559,347.1201417,0.030457586
8/16/2021,55,7_1,CADE,edge,10:46:02,2255.99995,0,14.32617685,0.32549685,44.01325804,271.0557928,3.286380161,1.049834839,27.72833633,6,1.420000017,1,2.840000033,27.69339561,27.72833633,27.59098816,400.5076599,353.931427,18.22050095,27.82761192,47.16917801,72.04003906,199.535202,2001.508057,1512.071411,96.49837494,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.33255867,0.00328638,300.8783363,300.8433956,320.2412819,1.98093981,3.735154168,38.70691263,10.87930071,27.71086597,3.731344056,0.29202716,2.685319329,1.046024727,0.18525529,26.15644352,0.76584268,73.91550233,347.1214486,0.030505939
8/16/2021,56,1_9_youngleaf,CADE,edge,10:51:36,2591.499942,0,5.979765842,0.329282436,18.15999029,340.8410508,3.114650012,0.985372746,27.01012039,6,1.420000017,1,2.840000033,27.14683342,27.01012039,27.1282959,400.2917175,378.7676086,17.80587578,26.91762352,47.56557465,71.90616608,199.5760498,1999.667725,164.1058655,96.43923187,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.33262675,0.00311465,300.1601204,300.2968334,319.9468288,2.08806398,3.581287682,37.13517427,10.21755075,27.07847691,3.595689776,0.295070615,2.595914936,0.99977484,0.187215261,32.87044913,0.899868529,74.52845897,375.9251143,0.011855093
8/16/2021,57,1_9_youngleaf,CADE,edge,10:51:37,2591.499942,0,5.979765842,0.329282436,18.15999029,340.8410508,3.114650012,0.985372746,27.01012039,6,1.420000017,1,2.840000033,27.14683342,27.01012039,27.1282959,400.2917175,378.7676086,17.80587578,26.91762352,47.56557465,71.90616608,199.5760498,1999.667725,164.1058655,96.43923187,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.33262675,0.00311465,300.1601204,300.2968334,319.9468288,2.08806398,3.581287682,37.13517427,10.21755075,27.07847691,3.595689776,0.295070615,2.595914936,0.99977484,0.187215261,32.87044913,0.899868529,74.52845897,375.9251143,0.011855093
8/16/2021,58,1_9_youngleaf,CADE,edge,10:51:38,2591.999942,0,5.94025937,0.329029439,18.05388414,341.0556497,3.112857639,0.985494903,27.00695801,6,1.420000017,1,2.840000033,27.14537048,27.00695801,27.12649727,400.1993103,378.7961426,17.80296898,26.90938187,47.56203079,71.89052582,199.5797424,1999.634766,164.1190033,96.43951416,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332632904,0.003112858,300.156958,300.2953705,319.9415553,2.089133269,3.580622617,37.12816938,10.21878751,27.07616425,3.595201694,0.294867443,2.595127714,1.000073981,0.1870844,32.89124116,0.900367273,74.51873612,375.9724278,0.011773752
8/16/2021,59,1_9_youngleaf,CADE,edge,10:51:38,2592.499942,0,5.911754789,0.329038178,17.96677463,341.2442896,3.11181082,0.985144996,27.00429344,6,1.420000017,1,2.840000033,27.14427567,27.00429344,27.12512016,400.1480103,378.8313599,17.80378914,26.90717697,47.56732178,71.88931274,199.5793762,1999.611572,164.1296844,96.43959808,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332632294,0.003111811,300.1542934,300.2942757,319.9378444,2.089829086,3.580062329,37.12232734,10.21515037,27.07428455,3.594805033,0.294874462,2.594917333,0.9998877,0.18708892,32.90946213,0.900781524,74.52397311,376.0211948,0.011716559
8/16/2021,60,1_9_youngleaf,CADE,edge,10:51:39,2593.499942,0,5.827687554,0.329040996,17.71112908,341.7716468,3.11069301,0.98479712,26.99811363,6,1.420000017,1,2.840000033,27.1414032,26.99811363,27.12268066,399.9740295,378.9119873,17.79764366,26.8972683,47.55899048,71.87507629,199.5922241,1999.596558,164.1485901,96.4397583,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332653707,0.003110693,300.1481136,300.2914032,319.9354421,2.090814136,3.578763173,37.10879451,10.21152621,27.06975842,3.593850061,0.294876725,2.593966053,0.999884008,0.187090378,32.96037501,0.901981616,74.52405539,376.1417837,0.011546255
8/16/2021,61,1_9_oldleaf,CADE,edge,10:53:39,2713.999939,0,14.1724737,0.427793358,33.12925139,288.8408729,3.310054247,0.831669555,26.3365593,6,1.420000017,1,2.840000033,26.65693665,26.3365593,26.64462852,399.2917175,353.1710205,17.38562202,27.06720352,47.80029678,74.41898346,199.5827026,2001.234741,35.02882004,96.4405365,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332637838,0.003310054,299.4865593,299.8069366,320.1975514,2.01904065,3.442045184,35.69085479,8.623651271,26.49674797,3.474724514,0.371790076,2.610375629,0.864348885,0.236825522,27.85596874,0.817849869,78.32075646,346.4341053,0.032040692
8/16/2021,62,1_9_oldleaf,CADE,edge,10:53:39,2713.999939,0,14.1724737,0.427793358,33.12925139,288.8408729,3.310054247,0.831669555,26.3365593,6,1.420000017,1,2.840000033,26.65693665,26.3365593,26.64462852,399.2917175,353.1710205,17.38562202,27.06720352,47.80029678,74.41898346,199.5827026,2001.234741,35.02882004,96.4405365,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332637838,0.003310054,299.4865593,299.8069366,320.1975514,2.01904065,3.442045184,35.69085479,8.623651271,26.49674797,3.474724514,0.371790076,2.610375629,0.864348885,0.236825522,27.85596874,0.817849869,78.32075646,346.4341053,0.032040692
8/16/2021,63,1_9_oldleaf,CADE,edge,10:53:40,2714.499939,0,14.14318703,0.42813436,33.03445916,288.9827739,3.311222339,0.831384907,26.33646011,6,1.420000017,1,2.840000033,26.65564156,26.33646011,26.64315033,399.1801758,353.1463623,17.38497734,27.06998253,47.80210495,74.43219757,199.5819855,2001.277588,34.46959305,96.4404068,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332636642,0.003311222,299.4864601,299.8056416,320.2044069,2.018376575,3.442025034,35.69069385,8.620711324,26.49605083,3.47458171,0.372047612,2.610640127,0.863941583,0.236992718,27.86961627,0.818308794,78.33028155,346.4233685,0.031979362
8/16/2021,64,1_9_oldleaf,CADE,edge,10:53:41,2714.999939,0,14.10826194,0.428653962,32.91293955,289.1481957,3.313059087,0.830971262,26.33577919,6,1.420000017,1,2.840000033,26.65406799,26.33577919,26.64157486,399.0277405,353.098999,17.38275146,27.07277298,47.80052567,74.44694519,199.5887451,2001.317505,33.86161041,96.44063568,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332647909,0.003313059,299.4857792,299.804068,320.2107936,2.017413849,3.441886698,35.68917473,8.616401748,26.49492359,3.474350812,0.37243993,2.610915436,0.863435376,0.237247425,27.8856358,0.818887044,78.34362147,346.392607,0.031908658
8/16/2021,65,1_9_oldleaf,CADE,edge,10:53:41,2715.499939,0,14.0775054,0.429021091,32.81308471,289.2953659,3.31513204,0.830869401,26.33769035,6,1.420000017,1,2.840000033,26.65234375,26.33769035,26.64009857,398.9102783,353.0718079,17.38175583,27.07784462,47.80265808,74.46848297,199.587616,2001.315186,33.38682938,96.44067383,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332646027,0.003315132,299.4876904,299.8023438,320.2104225,2.01588907,3.442274982,35.69318676,8.615342137,26.49501705,3.474369955,0.372717051,2.611405581,0.862964374,0.237427347,27.89984003,0.819366938,78.35104868,346.380036,0.03184327
8/16/2021,66,3_7,CADE,edge,10:59:03,3038.499932,0,9.524406573,0.222909434,42.72769619,290.1713513,2.443690634,1.106717914,26.14867783,6,1.420000017,1,2.840000033,25.77373123,26.14867783,25.70790863,400.6470642,369.3025818,16.64626503,23.81734467,48.22700119,69.00280762,199.5924072,1998.505859,155.819046,96.45662689,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332654012,0.002443691,299.2986778,298.9237312,319.7609304,2.356985402,3.404058642,35.2910811,11.47373643,25.96120453,3.366520064,0.206686749,2.297340728,1.069179336,0.13054494,27.98894977,0.785727925,68.93632652,364.7751351,0.017999516
8/16/2021,67,3_7,CADE,edge,10:59:04,3038.999932,0,9.488387048,0.222884277,42.57091247,290.4386997,2.442276344,1.106202066,26.14429283,6,1.420000017,1,2.840000033,25.77323532,26.14429283,25.7072258,400.5361938,369.3012695,16.64648819,23.81351471,48.22912979,68.99383545,199.5904846,1998.474365,155.708847,96.45675659,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332650808,0.002442276,299.2942928,298.9232353,319.7558913,2.358159877,3.403176458,35.28188775,11.46837304,25.95876408,3.366033796,0.20666512,2.296974392,1.069059404,0.130531134,28.01477496,0.786454647,68.9427101,364.7909448,0.017932329
8/16/2021,68,3_7,CADE,edge,10:59:05,3039.499932,0,9.435282522,0.222962928,42.31771894,290.9033922,2.441896535,1.105677416,26.14099884,6,1.420000017,1,2.840000033,25.77249527,26.14099884,25.70664024,400.4119263,369.3369141,16.64609528,23.81199265,48.23029327,68.99272919,199.5912018,1998.44751,156.7858276,96.45713043,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332652003,0.002441897,299.2909988,298.9224953,319.7515944,2.358646656,3.402513897,35.27488203,11.46288938,25.95674706,3.365631944,0.206732739,2.29683648,1.068795463,0.130574295,28.05970645,0.787636928,68.95232882,364.8518326,0.017831477
8/16/2021,69,3_7,CADE,edge,10:59:05,3039.999932,0,9.394945089,0.222846171,42.15888048,291.1885693,2.440350191,1.105518083,26.13806343,6,1.420000017,1,2.840000033,25.77165985,26.13806343,25.70635986,400.3037415,369.3504028,16.645895,23.80756569,48.2320137,68.98318481,199.5834351,1998.450806,158.967804,96.45696259,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332639058,0.00244035,299.2880634,298.9216599,319.7521218,2.359711474,3.401923556,35.26882316,11.46125747,25.95486164,3.36525635,0.206632358,2.296405473,1.068850877,0.130510223,28.08716494,0.788380267,68.95040013,364.8844959,0.017753158
8/16/2021,70,3_7,CADE,edge,10:59:06,3040.999932,0,9.298451579,0.222524399,41.7862114,291.8130821,2.438006036,1.105940495,26.13654137,6,1.420000017,1,2.840000033,25.76992607,26.13654137,25.70564651,400.0010681,369.340271,16.64517021,23.8000679,48.23476791,68.96839142,199.5820007,1998.653442,158.3187866,96.45674133,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332636668,0.002438006,299.2865414,298.9199261,319.7845436,2.361230566,3.401617488,35.26573095,11.46566305,25.95323372,3.36493208,0.206355676,2.295676993,1.069255087,0.130333624,28.14733898,0.790092782,68.93264709,364.9202324,0.017564575
8/16/2021,71,5_10,QURU,1,11:02:54,3269.999927,0,12.55749586,0.351461434,35.72937069,291.512137,2.954907422,0.884233161,25.64436722,6,1.420000017,1,2.840000033,25.61036873,25.64436722,25.51033974,400.5231934,359.5800781,16.42690659,25.08680725,48.05241394,73.38458252,199.5943146,2000.944946,135.7267761,96.45175934,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332657191,0.002954907,298.7943672,298.7603687,320.1511843,2.151603065,3.303899857,34.25442812,9.167620864,25.62736797,3.300569055,0.312756552,2.419666696,0.88090236,0.198617062,28.11685849,0.810701579,75.45576613,353.610846,0.026795996
8/16/2021,72,5_10,QURU,1,11:02:55,3269.999927,0,12.55749586,0.351461434,35.72937069,291.512137,2.954907422,0.884233161,25.64436722,6,1.420000017,1,2.840000033,25.61036873,25.64436722,25.51033974,400.5231934,359.5800781,16.42690659,25.08680725,48.05241394,73.38458252,199.5943146,2000.944946,135.7267761,96.45175934,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332657191,0.002954907,298.7943672,298.7603687,320.1511843,2.151603065,3.303899857,34.25442812,9.167620864,25.62736797,3.300569055,0.312756552,2.419666696,0.88090236,0.198617062,28.11685849,0.810701579,75.45576613,353.610846,0.026795996
8/16/2021,73,5_10,QURU,1,11:02:56,3270.499927,0,12.57925623,0.351999926,35.73653089,291.4531336,2.955773248,0.883286148,25.64074326,6,1.420000017,1,2.840000033,25.61003685,25.64074326,25.50997734,400.5453796,359.5369873,16.42710876,25.08937836,48.0537262,73.39321136,199.5976715,2000.956543,135.2102814,96.4513092,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332662786,0.002955773,298.7907433,298.7600368,320.1530397,2.151630504,3.303189538,34.24722345,9.157845089,25.62539005,3.300181696,0.313182899,2.41990339,0.880278306,0.198892176,28.11103631,0.810634633,75.48097625,353.5574114,0.026855456
8/16/2021,74,5_10,QURU,1,11:02:56,3270.999927,0,12.59509222,0.352827671,35.69757492,291.4739872,2.956063305,0.881538601,25.63175201,6,1.420000017,1,2.840000033,25.60989761,25.63175201,25.50959206,400.5477905,359.4931946,16.42635345,25.08919525,48.05198669,73.39338684,199.6041107,2000.962769,134.7821655,96.45144653,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332673518,0.002956063,298.781752,298.7598976,320.1540358,2.152677474,3.301427776,34.22890889,9.139713638,25.62082481,3.299287783,0.31383798,2.419889174,0.879398608,0.199314912,28.1130877,0.810791391,75.52300853,353.506091,0.026908143
8/16/2021,75,5_10,QURU,1,11:02:57,3272.999927,0,12.40596993,0.352696792,35.17460383,292.2866228,2.957518625,0.882257337,25.63516998,6,1.420000017,1,2.840000033,25.6078167,25.63516998,25.50896263,399.8701477,359.387085,16.42245674,25.08878136,48.04634094,73.40096283,199.6222076,2001.030273,134.7379608,96.45108032,0.7621966,0.036082797,0.052262027,0.008292885,0.029909775,0.009384986,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.332703679,0.002957519,298.78517,298.7578167,320.1648366,2.151343837,3.302097403,34.23598151,9.147200155,25.62149334,3.299418672,0.313734425,2.419840066,0.879578607,0.199248084,28.19136054,0.813291949,75.50693161,353.489881,0.026499676
